Entity,Code,Day,Total confirmed cases of COVID-19 (Johns Hopkins),Total confirmed cases of COVID-19 (WHO),Total confirmed cases of COVID-19,142582-annotations
South Korea,KOR,1/28/2020,4,4,4,
South Korea,KOR,1/29/2020,4,4,4,
South Korea,KOR,1/30/2020,4,4,4,
South Korea,KOR,1/31/2020,11,11,7,
South Korea,KOR,2/1/2020,12,12,12,
South Korea,KOR,2/2/2020,15,15,15,
South Korea,KOR,2/3/2020,15,15,15,
South Korea,KOR,2/4/2020,16,16,16,
South Korea,KOR,2/5/2020,19,18,18,
South Korea,KOR,2/6/2020,23,23,23,
South Korea,KOR,2/7/2020,24,24,24,
South Korea,KOR,2/8/2020,24,24,24,
South Korea,KOR,2/9/2020,25,27,25,
South Korea,KOR,2/10/2020,27,27,27,
South Korea,KOR,2/11/2020,28,28,28,
South Korea,KOR,2/12/2020,28,28,28,
South Korea,KOR,2/13/2020,28,28,28,
South Korea,KOR,2/14/2020,28,28,28,
South Korea,KOR,2/15/2020,28,28,28,
South Korea,KOR,2/16/2020,29,29,29,
South Korea,KOR,2/17/2020,30,30,30,
South Korea,KOR,2/18/2020,31,31,31,
South Korea,KOR,2/19/2020,31,51,46,
South Korea,KOR,2/20/2020,104,104,80,
South Korea,KOR,2/21/2020,204,204,155,
South Korea,KOR,2/22/2020,433,346,345,
South Korea,KOR,2/23/2020,602,602,601,
South Korea,KOR,2/24/2020,833,763,762,
South Korea,KOR,2/25/2020,977,977,892,
South Korea,KOR,2/26/2020,1261,1261,1146,
South Korea,KOR,2/27/2020,1766,1766,1595,
South Korea,KOR,2/28/2020,2337,2337,2022,
South Korea,KOR,2/29/2020,3150,3150,2931,
South Korea,KOR,3/1/2020,3736,3736,3526,
South Korea,KOR,3/2/2020,4335,4212,4212,
South Korea,KOR,3/3/2020,5186,4812,4812,
South Korea,KOR,3/4/2020,5621,5328,5328,
South Korea,KOR,3/5/2020,6088,5766,5766,
South Korea,KOR,3/6/2020,6593,6284,6284,
South Korea,KOR,3/7/2020,7041,6767,6767,
South Korea,KOR,3/8/2020,7314,7134,7134,
South Korea,KOR,3/9/2020,7478,7382,7382,
South Korea,KOR,3/10/2020,7513,7513,7513,
South Korea,KOR,3/11/2020,7755,7755,7755,
South Korea,KOR,3/12/2020,7869,7869,7869,
South Korea,KOR,3/13/2020,7979,7979,7979,
South Korea,KOR,3/14/2020,8086,8086,8086,
South Korea,KOR,3/15/2020,8162,8162,8162,
South Korea,KOR,3/16/2020,8236,8236,8236,
South Korea,KOR,3/17/2020,8320,8320,8320,
Spain,ESP,1/22/2020,0,,,
Spain,ESP,1/23/2020,0,,,
Spain,ESP,1/24/2020,0,,,
Spain,ESP,1/25/2020,0,,,
Spain,ESP,1/26/2020,0,,,
Spain,ESP,1/27/2020,0,,,
Spain,ESP,1/28/2020,0,,,
Spain,ESP,1/29/2020,0,,,
Spain,ESP,1/30/2020,0,,,
Spain,ESP,1/31/2020,0,,,
Spain,ESP,2/1/2020,1,1,1,
Spain,ESP,2/2/2020,1,1,1,
Spain,ESP,2/3/2020,1,1,1,
Spain,ESP,2/4/2020,1,1,1,
Spain,ESP,2/5/2020,1,1,1,
Spain,ESP,2/6/2020,1,1,1,
Spain,ESP,2/7/2020,1,1,1,
Spain,ESP,2/8/2020,1,1,1,
Spain,ESP,2/9/2020,2,1,1,
Spain,ESP,2/10/2020,2,2,2,
Spain,ESP,2/11/2020,2,2,2,
Spain,ESP,2/12/2020,2,2,2,
Spain,ESP,2/13/2020,2,2,2,
Spain,ESP,2/14/2020,2,2,2,
Spain,ESP,2/15/2020,2,2,2,
Spain,ESP,2/16/2020,2,2,2,
Spain,ESP,2/17/2020,2,2,2,
Spain,ESP,2/18/2020,2,2,2,
Spain,ESP,2/19/2020,2,2,2,
Spain,ESP,2/20/2020,2,2,2,
Spain,ESP,2/21/2020,2,2,2,
Spain,ESP,2/22/2020,2,2,2,
Spain,ESP,2/23/2020,2,2,2,
Spain,ESP,2/24/2020,2,2,2,
Spain,ESP,2/25/2020,6,2,3,
Spain,ESP,2/26/2020,13,2,9,
Spain,ESP,2/27/2020,15,12,17,
Spain,ESP,2/28/2020,32,25,35,
Spain,ESP,2/29/2020,45,32,54,
Spain,ESP,3/1/2020,84,45,82,
Spain,ESP,3/2/2020,120,45,136,
Spain,ESP,3/3/2020,165,114,192,
Spain,ESP,3/4/2020,222,151,267,
Spain,ESP,3/5/2020,259,198,348,
Spain,ESP,3/6/2020,400,257,531,
Spain,ESP,3/7/2020,500,374,764,
Spain,ESP,3/8/2020,673,430,1094,
Spain,ESP,3/9/2020,1073,589,1527,
Spain,ESP,3/10/2020,1695,1024,2299,
Spain,ESP,3/11/2020,2277,1639,3274,
Spain,ESP,3/12/2020,2277,2140,4427,
Spain,ESP,3/13/2020,5232,2965,5958,
Spain,ESP,3/14/2020,6391,4231,7641,
Spain,ESP,3/15/2020,7798,5753,9785,
Spain,ESP,3/16/2020,9942,7753,11491,
Spain,ESP,3/17/2020,11748,9191,13994,
Sri Lanka,LKA,1/22/2020,0,,,
Sri Lanka,LKA,1/23/2020,0,,,
Sri Lanka,LKA,1/24/2020,0,,,
Sri Lanka,LKA,1/25/2020,0,,,
Sri Lanka,LKA,1/26/2020,0,,,
Sri Lanka,LKA,1/27/2020,1,,,
Sri Lanka,LKA,1/28/2020,1,1,1,
Sri Lanka,LKA,1/29/2020,1,1,1,
Sri Lanka,LKA,1/30/2020,1,1,1,
Sri Lanka,LKA,1/31/2020,1,1,1,
Sri Lanka,LKA,2/1/2020,1,1,1,
Sri Lanka,LKA,2/2/2020,1,1,1,
Sri Lanka,LKA,2/3/2020,1,1,1,
Sri Lanka,LKA,2/4/2020,1,1,1,
Sri Lanka,LKA,2/5/2020,1,1,1,
Sri Lanka,LKA,2/6/2020,1,1,1,
Sri Lanka,LKA,2/7/2020,1,1,1,
Sri Lanka,LKA,2/8/2020,1,1,1,
Sri Lanka,LKA,2/9/2020,1,1,1,
Sri Lanka,LKA,2/10/2020,1,1,1,
Sri Lanka,LKA,2/11/2020,1,1,1,
Sri Lanka,LKA,2/12/2020,1,1,1,
Sri Lanka,LKA,2/13/2020,1,1,1,
Sri Lanka,LKA,2/14/2020,1,1,1,
Sri Lanka,LKA,2/15/2020,1,1,1,
Sri Lanka,LKA,2/16/2020,1,1,1,
Sri Lanka,LKA,2/17/2020,1,1,1,
Sri Lanka,LKA,2/18/2020,1,1,1,
Sri Lanka,LKA,2/19/2020,1,1,1,
Sri Lanka,LKA,2/20/2020,1,1,1,
Sri Lanka,LKA,2/21/2020,1,1,1,
Sri Lanka,LKA,2/22/2020,1,1,1,
Sri Lanka,LKA,2/23/2020,1,1,1,
Sri Lanka,LKA,2/24/2020,1,1,1,
Sri Lanka,LKA,2/25/2020,1,1,1,
Sri Lanka,LKA,2/26/2020,1,1,1,
Sri Lanka,LKA,2/27/2020,1,1,1,
Sri Lanka,LKA,2/28/2020,1,1,1,
Sri Lanka,LKA,2/29/2020,1,1,1,
Sri Lanka,LKA,3/1/2020,1,1,1,
Sri Lanka,LKA,3/2/2020,1,1,1,
Sri Lanka,LKA,3/3/2020,1,1,,
Sri Lanka,LKA,3/4/2020,1,1,,
Sri Lanka,LKA,3/5/2020,1,1,,
Sri Lanka,LKA,3/6/2020,1,1,,
Sri Lanka,LKA,3/7/2020,1,1,,
Sri Lanka,LKA,3/8/2020,1,1,,
Sri Lanka,LKA,3/9/2020,1,1,,
Sri Lanka,LKA,3/10/2020,1,1,,
Sri Lanka,LKA,3/11/2020,2,1,,
Sri Lanka,LKA,3/12/2020,2,2,2,
Sri Lanka,LKA,3/13/2020,6,3,3,
Sri Lanka,LKA,3/14/2020,10,6,6,
Sri Lanka,LKA,3/15/2020,18,11,11,
Sri Lanka,LKA,3/16/2020,28,19,19,
Sri Lanka,LKA,3/17/2020,44,29,29,
Sudan,SDN,1/22/2020,0,,,
Sudan,SDN,1/23/2020,0,,,
Sudan,SDN,1/24/2020,0,,,
Sudan,SDN,1/25/2020,0,,,
Sudan,SDN,1/26/2020,0,,,
Sudan,SDN,1/27/2020,0,,,
Sudan,SDN,1/28/2020,0,,,
Sudan,SDN,1/29/2020,0,,,
Sudan,SDN,1/30/2020,0,,,
Sudan,SDN,1/31/2020,0,,,
Sudan,SDN,2/1/2020,0,,,
Sudan,SDN,2/2/2020,0,,,
Sudan,SDN,2/3/2020,0,,,
Sudan,SDN,2/4/2020,0,,,
Sudan,SDN,2/5/2020,0,,,
Sudan,SDN,2/6/2020,0,,,
Sudan,SDN,2/7/2020,0,,,
Sudan,SDN,2/8/2020,0,,,
Sudan,SDN,2/9/2020,0,,,
Sudan,SDN,2/10/2020,0,,,
Sudan,SDN,2/11/2020,0,,,
Sudan,SDN,2/12/2020,0,,,
Sudan,SDN,2/13/2020,0,,,
Sudan,SDN,2/14/2020,0,,,
Sudan,SDN,2/15/2020,0,,,
Sudan,SDN,2/16/2020,0,,,
Sudan,SDN,2/17/2020,0,,,
Sudan,SDN,2/18/2020,0,,,
Sudan,SDN,2/19/2020,0,,,
Sudan,SDN,2/20/2020,0,,,
Sudan,SDN,2/21/2020,0,,,
Sudan,SDN,2/22/2020,0,,,
Sudan,SDN,2/23/2020,0,,,
Sudan,SDN,2/24/2020,0,,,
Sudan,SDN,2/25/2020,0,,,
Sudan,SDN,2/26/2020,0,,,
Sudan,SDN,2/27/2020,0,,,
Sudan,SDN,2/28/2020,0,,,
Sudan,SDN,2/29/2020,0,,,
Sudan,SDN,3/1/2020,0,,,
Sudan,SDN,3/2/2020,0,,,
Sudan,SDN,3/3/2020,0,,,
Sudan,SDN,3/4/2020,0,,,
Sudan,SDN,3/5/2020,0,,,
Sudan,SDN,3/6/2020,0,,,
Sudan,SDN,3/7/2020,0,,,
Sudan,SDN,3/8/2020,0,,,
Sudan,SDN,3/9/2020,0,,,
Sudan,SDN,3/10/2020,0,,,
Sudan,SDN,3/11/2020,0,,,
Sudan,SDN,3/12/2020,0,,,
Sudan,SDN,3/13/2020,1,,,
Sudan,SDN,3/14/2020,1,1,1,
Sudan,SDN,3/15/2020,1,1,1,
Sudan,SDN,3/16/2020,1,1,1,
Sudan,SDN,3/17/2020,1,2,1,
Suriname,SUR,1/22/2020,0,,,
Suriname,SUR,1/23/2020,0,,,
Suriname,SUR,1/24/2020,0,,,
Suriname,SUR,1/25/2020,0,,,
Suriname,SUR,1/26/2020,0,,,
Suriname,SUR,1/27/2020,0,,,
Suriname,SUR,1/28/2020,0,,,
Suriname,SUR,1/29/2020,0,,,
Suriname,SUR,1/30/2020,0,,,
Suriname,SUR,1/31/2020,0,,,
Suriname,SUR,2/1/2020,0,,,
Suriname,SUR,2/2/2020,0,,,
Suriname,SUR,2/3/2020,0,,,
Suriname,SUR,2/4/2020,0,,,
Suriname,SUR,2/5/2020,0,,,
Suriname,SUR,2/6/2020,0,,,
Suriname,SUR,2/7/2020,0,,,
Suriname,SUR,2/8/2020,0,,,
Suriname,SUR,2/9/2020,0,,,
Suriname,SUR,2/10/2020,0,,,
Suriname,SUR,2/11/2020,0,,,
Suriname,SUR,2/12/2020,0,,,
Suriname,SUR,2/13/2020,0,,,
Suriname,SUR,2/14/2020,0,,,
Suriname,SUR,2/15/2020,0,,,
Suriname,SUR,2/16/2020,0,,,
Suriname,SUR,2/17/2020,0,,,
Suriname,SUR,2/18/2020,0,,,
Suriname,SUR,2/19/2020,0,,,
Suriname,SUR,2/20/2020,0,,,
Suriname,SUR,2/21/2020,0,,,
Suriname,SUR,2/22/2020,0,,,
Suriname,SUR,2/23/2020,0,,,
Suriname,SUR,2/24/2020,0,,,
Suriname,SUR,2/25/2020,0,,,
Suriname,SUR,2/26/2020,0,,,
Suriname,SUR,2/27/2020,0,,,
Suriname,SUR,2/28/2020,0,,,
Suriname,SUR,2/29/2020,0,,,
Suriname,SUR,3/1/2020,0,,,
Suriname,SUR,3/2/2020,0,,,
Suriname,SUR,3/3/2020,0,,,
Suriname,SUR,3/4/2020,0,,,
Suriname,SUR,3/5/2020,0,,,
Suriname,SUR,3/6/2020,0,,,
Suriname,SUR,3/7/2020,0,,,
Suriname,SUR,3/8/2020,0,,,
Suriname,SUR,3/9/2020,0,,,
Suriname,SUR,3/10/2020,0,,,
Suriname,SUR,3/11/2020,0,,,
Suriname,SUR,3/12/2020,0,,,
Suriname,SUR,3/13/2020,0,,,
Suriname,SUR,3/14/2020,1,,,
Suriname,SUR,3/15/2020,1,,1,
Suriname,SUR,3/16/2020,1,1,,
Suriname,SUR,3/17/2020,1,1,,
Sweden,SWE,1/22/2020,0,,,
Sweden,SWE,1/23/2020,0,,,
Sweden,SWE,1/24/2020,0,,,
Sweden,SWE,1/25/2020,0,,,
Sweden,SWE,1/26/2020,0,,,
Sweden,SWE,1/27/2020,0,,,
Sweden,SWE,1/28/2020,0,,,
Sweden,SWE,1/29/2020,0,,,
Sweden,SWE,1/30/2020,0,,,
Sweden,SWE,1/31/2020,1,,,
Sweden,SWE,2/1/2020,1,1,,
Sweden,SWE,2/2/2020,1,1,,
Sweden,SWE,2/3/2020,1,1,,
Sweden,SWE,2/4/2020,1,1,,
Sweden,SWE,2/5/2020,1,1,1,
Sweden,SWE,2/6/2020,1,1,1,
Sweden,SWE,2/7/2020,1,1,1,
Sweden,SWE,2/8/2020,1,1,1,
Sweden,SWE,2/9/2020,1,1,1,
Sweden,SWE,2/10/2020,1,1,1,
Sweden,SWE,2/11/2020,1,1,1,
Sweden,SWE,2/12/2020,1,1,1,
Sweden,SWE,2/13/2020,1,1,1,
Sweden,SWE,2/14/2020,1,1,1,
Sweden,SWE,2/15/2020,1,1,1,
Sweden,SWE,2/16/2020,1,1,1,
Sweden,SWE,2/17/2020,1,1,1,
Sweden,SWE,2/18/2020,1,1,1,
Sweden,SWE,2/19/2020,1,1,1,
Sweden,SWE,2/20/2020,1,1,1,
Sweden,SWE,2/21/2020,1,1,1,
Sweden,SWE,2/22/2020,1,1,1,
Sweden,SWE,2/23/2020,1,1,1,
Sweden,SWE,2/24/2020,1,1,1,
Sweden,SWE,2/25/2020,1,1,1,
Sweden,SWE,2/26/2020,2,1,1,
Sweden,SWE,2/27/2020,7,2,2,
Sweden,SWE,2/28/2020,7,7,3,
Sweden,SWE,2/29/2020,12,12,11,
Sweden,SWE,3/1/2020,14,13,14,
Sweden,SWE,3/2/2020,15,14,14,
Sweden,SWE,3/3/2020,21,15,19,
Sweden,SWE,3/4/2020,35,24,32,
Sweden,SWE,3/5/2020,94,35,62,
Sweden,SWE,3/6/2020,101,61,87,
Sweden,SWE,3/7/2020,161,137,146,
Sweden,SWE,3/8/2020,203,161,179,
Sweden,SWE,3/9/2020,248,203,225,
Sweden,SWE,3/10/2020,355,248,326,
Sweden,SWE,3/11/2020,500,326,424,
Sweden,SWE,3/12/2020,599,461,620,
Sweden,SWE,3/13/2020,814,620,771,
Sweden,SWE,3/14/2020,961,775,923,
Sweden,SWE,3/15/2020,1022,924,994,
Sweden,SWE,3/16/2020,1103,992,1063,
Sweden,SWE,3/17/2020,1190,1059,1146,
Switzerland,CHE,1/22/2020,0,,,
Switzerland,CHE,1/23/2020,0,,,
Switzerland,CHE,1/24/2020,0,,,
Switzerland,CHE,1/25/2020,0,,,
Switzerland,CHE,1/26/2020,0,,,
Switzerland,CHE,1/27/2020,0,,,
Switzerland,CHE,1/28/2020,0,,,
Switzerland,CHE,1/29/2020,0,,,
Switzerland,CHE,1/30/2020,0,,,
Switzerland,CHE,1/31/2020,0,,,
Switzerland,CHE,2/1/2020,0,,,
Switzerland,CHE,2/2/2020,0,,,
Switzerland,CHE,2/3/2020,0,,,
Switzerland,CHE,2/4/2020,0,,,
Switzerland,CHE,2/5/2020,0,,,
Switzerland,CHE,2/6/2020,0,,,
Switzerland,CHE,2/7/2020,0,,,
Switzerland,CHE,2/8/2020,0,,,
Switzerland,CHE,2/9/2020,0,,,
Switzerland,CHE,2/10/2020,0,,,
Switzerland,CHE,2/11/2020,0,,,
Switzerland,CHE,2/12/2020,0,,,
Switzerland,CHE,2/13/2020,0,,,
Switzerland,CHE,2/14/2020,0,,,
Switzerland,CHE,2/15/2020,0,,,
Switzerland,CHE,2/16/2020,0,,,
Switzerland,CHE,2/17/2020,0,,,
Switzerland,CHE,2/18/2020,0,,,
Switzerland,CHE,2/19/2020,0,,,
Switzerland,CHE,2/20/2020,0,,,
Switzerland,CHE,2/21/2020,0,,,
Switzerland,CHE,2/22/2020,0,,,
Switzerland,CHE,2/23/2020,0,,,
Switzerland,CHE,2/24/2020,0,,,
Switzerland,CHE,2/25/2020,1,,,
Switzerland,CHE,2/26/2020,1,1,1,
Switzerland,CHE,2/27/2020,8,1,1,
Switzerland,CHE,2/28/2020,8,6,8,
Switzerland,CHE,2/29/2020,18,10,12,
Switzerland,CHE,3/1/2020,27,18,18,
Switzerland,CHE,3/2/2020,42,24,24,
Switzerland,CHE,3/3/2020,56,30,30,
Switzerland,CHE,3/4/2020,90,37,37,
Switzerland,CHE,3/5/2020,114,56,57,
Switzerland,CHE,3/6/2020,214,86,87,
Switzerland,CHE,3/7/2020,268,209,209,
Switzerland,CHE,3/8/2020,337,264,264,
Switzerland,CHE,3/9/2020,374,332,332,
Switzerland,CHE,3/10/2020,491,332,374,
Switzerland,CHE,3/11/2020,652,491,490,
Switzerland,CHE,3/12/2020,652,645,642,
Switzerland,CHE,3/13/2020,1139,858,854,
Switzerland,CHE,3/14/2020,1359,1125,1121,
Switzerland,CHE,3/15/2020,2200,1359,1359,
Switzerland,CHE,3/16/2020,2200,2200,2200,
Switzerland,CHE,3/17/2020,2700,2200,2200,
Taiwan,TWN,1/22/2020,1,,1,
Taiwan,TWN,1/23/2020,1,,1,
Taiwan,TWN,1/24/2020,3,,1,
Taiwan,TWN,1/25/2020,3,,3,
Taiwan,TWN,1/26/2020,4,,3,
Taiwan,TWN,1/27/2020,5,,5,
Taiwan,TWN,1/28/2020,8,,7,
Taiwan,TWN,1/29/2020,8,,8,
Taiwan,TWN,1/30/2020,9,,8,
Taiwan,TWN,1/31/2020,10,,9,
Taiwan,TWN,2/1/2020,10,,10,
Taiwan,TWN,2/2/2020,10,,10,
Taiwan,TWN,2/3/2020,10,,10,
Taiwan,TWN,2/4/2020,11,,10,
Taiwan,TWN,2/5/2020,11,,11,
Taiwan,TWN,2/6/2020,16,,11,
Taiwan,TWN,2/7/2020,16,,16,
Taiwan,TWN,2/8/2020,17,,17,
Taiwan,TWN,2/9/2020,18,,18,
Taiwan,TWN,2/10/2020,18,,18,
Taiwan,TWN,2/11/2020,18,,18,
Taiwan,TWN,2/12/2020,18,,18,
Taiwan,TWN,2/13/2020,18,,18,
Taiwan,TWN,2/14/2020,18,,18,
Taiwan,TWN,2/15/2020,18,,18,
Taiwan,TWN,2/16/2020,20,,18,
Taiwan,TWN,2/17/2020,22,,20,
Taiwan,TWN,2/18/2020,22,,22,
Taiwan,TWN,2/19/2020,23,,22,
Taiwan,TWN,2/20/2020,24,,24,
Taiwan,TWN,2/21/2020,26,,24,
Taiwan,TWN,2/22/2020,26,,26,
Taiwan,TWN,2/23/2020,28,,26,
Taiwan,TWN,2/24/2020,30,,28,
Taiwan,TWN,2/25/2020,31,,30,
Taiwan,TWN,2/26/2020,32,,31,
Taiwan,TWN,2/27/2020,32,,32,
Taiwan,TWN,2/28/2020,34,,34,
Taiwan,TWN,2/29/2020,39,,39,
Taiwan,TWN,3/1/2020,40,,40,
Taiwan,TWN,3/2/2020,41,,40,
Taiwan,TWN,3/3/2020,42,,41,
Taiwan,TWN,3/4/2020,42,,42,
Taiwan,TWN,3/5/2020,44,,42,
Taiwan,TWN,3/6/2020,45,,44,
Taiwan,TWN,3/7/2020,45,,45,
Taiwan,TWN,3/8/2020,45,,45,
Taiwan,TWN,3/9/2020,45,,45,
Taiwan,TWN,3/10/2020,47,,45,
Taiwan,TWN,3/11/2020,48,,48,
Taiwan,TWN,3/12/2020,49,,48,
Taiwan,TWN,3/13/2020,50,,49,
Taiwan,TWN,3/14/2020,53,,53,
Taiwan,TWN,3/15/2020,59,,59,
Taiwan,TWN,3/16/2020,67,,59,
Taiwan,TWN,3/17/2020,77,,67,
Tanzania,TZA,1/22/2020,0,,,
Tanzania,TZA,1/23/2020,0,,,
Tanzania,TZA,1/24/2020,0,,,
Tanzania,TZA,1/25/2020,0,,,
Tanzania,TZA,1/26/2020,0,,,
Tanzania,TZA,1/27/2020,0,,,
Tanzania,TZA,1/28/2020,0,,,
Tanzania,TZA,1/29/2020,0,,,
Tanzania,TZA,1/30/2020,0,,,
Tanzania,TZA,1/31/2020,0,,,
Tanzania,TZA,2/1/2020,0,,,
Tanzania,TZA,2/2/2020,0,,,
Tanzania,TZA,2/3/2020,0,,,
Tanzania,TZA,2/4/2020,0,,,
Tanzania,TZA,2/5/2020,0,,,
Tanzania,TZA,2/6/2020,0,,,
Tanzania,TZA,2/7/2020,0,,,
Tanzania,TZA,2/8/2020,0,,,
Tanzania,TZA,2/9/2020,0,,,
Tanzania,TZA,2/10/2020,0,,,
Tanzania,TZA,2/11/2020,0,,,
Tanzania,TZA,2/12/2020,0,,,
Tanzania,TZA,2/13/2020,0,,,
Tanzania,TZA,2/14/2020,0,,,
Tanzania,TZA,2/15/2020,0,,,
Tanzania,TZA,2/16/2020,0,,,
Tanzania,TZA,2/17/2020,0,,,
Tanzania,TZA,2/18/2020,0,,,
Tanzania,TZA,2/19/2020,0,,,
Tanzania,TZA,2/20/2020,0,,,
Tanzania,TZA,2/21/2020,0,,,
Tanzania,TZA,2/22/2020,0,,,
Tanzania,TZA,2/23/2020,0,,,
Tanzania,TZA,2/24/2020,0,,,
Tanzania,TZA,2/25/2020,0,,,
Tanzania,TZA,2/26/2020,0,,,
Tanzania,TZA,2/27/2020,0,,,
Tanzania,TZA,2/28/2020,0,,,
Tanzania,TZA,2/29/2020,0,,,
Tanzania,TZA,3/1/2020,0,,,
Tanzania,TZA,3/2/2020,0,,,
Tanzania,TZA,3/3/2020,0,,,
Tanzania,TZA,3/4/2020,0,,,
Tanzania,TZA,3/5/2020,0,,,
Tanzania,TZA,3/6/2020,0,,,
Tanzania,TZA,3/7/2020,0,,,
Tanzania,TZA,3/8/2020,0,,,
Tanzania,TZA,3/9/2020,0,,,
Tanzania,TZA,3/10/2020,0,,,
Tanzania,TZA,3/11/2020,0,,,
Tanzania,TZA,3/12/2020,0,,,
Tanzania,TZA,3/13/2020,0,,,
Tanzania,TZA,3/14/2020,0,,,
Tanzania,TZA,3/15/2020,0,,,
Tanzania,TZA,3/16/2020,1,,,
Tanzania,TZA,3/17/2020,1,1,1,
Thailand,THA,1/22/2020,2,2,4,
Thailand,THA,1/23/2020,3,4,4,
Thailand,THA,1/24/2020,5,4,4,
Thailand,THA,1/25/2020,7,4,5,
Thailand,THA,1/26/2020,8,5,5,
Thailand,THA,1/27/2020,8,5,8,
Thailand,THA,1/28/2020,14,14,14,
Thailand,THA,1/29/2020,14,14,14,
Thailand,THA,1/30/2020,14,14,14,
Thailand,THA,1/31/2020,19,14,14,
Thailand,THA,2/1/2020,19,19,19,
Thailand,THA,2/2/2020,19,19,19,
Thailand,THA,2/3/2020,19,19,19,
Thailand,THA,2/4/2020,25,19,19,
Thailand,THA,2/5/2020,25,25,25,
Thailand,THA,2/6/2020,25,25,25,
Thailand,THA,2/7/2020,25,25,25,
Thailand,THA,2/8/2020,32,32,32,
Thailand,THA,2/9/2020,32,32,32,
Thailand,THA,2/10/2020,32,32,32,
Thailand,THA,2/11/2020,33,33,32,
Thailand,THA,2/12/2020,33,33,33,
Thailand,THA,2/13/2020,33,33,33,
Thailand,THA,2/14/2020,33,33,33,
Thailand,THA,2/15/2020,33,34,34,
Thailand,THA,2/16/2020,34,34,34,
Thailand,THA,2/17/2020,35,35,34,
Thailand,THA,2/18/2020,35,35,35,
Thailand,THA,2/19/2020,35,35,35,
Thailand,THA,2/20/2020,35,35,35,
Thailand,THA,2/21/2020,35,35,35,
Thailand,THA,2/22/2020,35,35,35,
Thailand,THA,2/23/2020,35,35,35,
Thailand,THA,2/24/2020,35,35,35,
Thailand,THA,2/25/2020,37,37,37,
Thailand,THA,2/26/2020,40,40,40,
Thailand,THA,2/27/2020,40,40,40,
Thailand,THA,2/28/2020,41,40,40,
Thailand,THA,2/29/2020,42,42,42,
Thailand,THA,3/1/2020,42,42,42,
Thailand,THA,3/2/2020,43,42,43,
Thailand,THA,3/3/2020,43,43,,
Thailand,THA,3/4/2020,43,43,,
Thailand,THA,3/5/2020,47,47,47,
Thailand,THA,3/6/2020,48,47,,
Thailand,THA,3/7/2020,50,48,50,
Thailand,THA,3/8/2020,50,50,,
Thailand,THA,3/9/2020,50,50,,
Thailand,THA,3/10/2020,53,53,,
Thailand,THA,3/11/2020,59,59,59,
Thailand,THA,3/12/2020,70,70,70,
Thailand,THA,3/13/2020,75,75,,
Thailand,THA,3/14/2020,82,75,82,
Thailand,THA,3/15/2020,114,75,82,
Thailand,THA,3/16/2020,147,114,114,
Thailand,THA,3/17/2020,177,147,177,
Togo,TGO,1/22/2020,0,,,
Togo,TGO,1/23/2020,0,,,
Togo,TGO,1/24/2020,0,,,
Togo,TGO,1/25/2020,0,,,
Togo,TGO,1/26/2020,0,,,
Togo,TGO,1/27/2020,0,,,
Togo,TGO,1/28/2020,0,,,
Togo,TGO,1/29/2020,0,,,
Togo,TGO,1/30/2020,0,,,
Togo,TGO,1/31/2020,0,,,
Togo,TGO,2/1/2020,0,,,
Togo,TGO,2/2/2020,0,,,
Togo,TGO,2/3/2020,0,,,
Togo,TGO,2/4/2020,0,,,
Togo,TGO,2/5/2020,0,,,
Togo,TGO,2/6/2020,0,,,
Togo,TGO,2/7/2020,0,,,
Togo,TGO,2/8/2020,0,,,
Togo,TGO,2/9/2020,0,,,
Togo,TGO,2/10/2020,0,,,
Togo,TGO,2/11/2020,0,,,
Togo,TGO,2/12/2020,0,,,
Togo,TGO,2/13/2020,0,,,
Togo,TGO,2/14/2020,0,,,
Togo,TGO,2/15/2020,0,,,
Togo,TGO,2/16/2020,0,,,
Togo,TGO,2/17/2020,0,,,
Togo,TGO,2/18/2020,0,,,
Togo,TGO,2/19/2020,0,,,
Togo,TGO,2/20/2020,0,,,
Togo,TGO,2/21/2020,0,,,
Togo,TGO,2/22/2020,0,,,
Togo,TGO,2/23/2020,0,,,
Togo,TGO,2/24/2020,0,,,
Togo,TGO,2/25/2020,0,,,
Togo,TGO,2/26/2020,0,,,
Togo,TGO,2/27/2020,0,,,
Togo,TGO,2/28/2020,0,,,
Togo,TGO,2/29/2020,0,,,
Togo,TGO,3/1/2020,0,,,
Togo,TGO,3/2/2020,0,,,
Togo,TGO,3/3/2020,0,,,
Togo,TGO,3/4/2020,0,,,
Togo,TGO,3/5/2020,0,,,
Togo,TGO,3/6/2020,1,,,
Togo,TGO,3/7/2020,1,1,1,
Togo,TGO,3/8/2020,1,1,,
Togo,TGO,3/9/2020,1,1,,
Togo,TGO,3/10/2020,1,1,,
Togo,TGO,3/11/2020,1,1,,
Togo,TGO,3/12/2020,1,1,,
Togo,TGO,3/13/2020,1,1,,
Togo,TGO,3/14/2020,1,1,,
Togo,TGO,3/15/2020,1,1,1,
Togo,TGO,3/16/2020,1,1,1,
Togo,TGO,3/17/2020,1,1,1,
Trinidad and Tobago,TTO,1/22/2020,0,,,
Trinidad and Tobago,TTO,1/23/2020,0,,,
Trinidad and Tobago,TTO,1/24/2020,0,,,
Trinidad and Tobago,TTO,1/25/2020,0,,,
Trinidad and Tobago,TTO,1/26/2020,0,,,
Trinidad and Tobago,TTO,1/27/2020,0,,,
Trinidad and Tobago,TTO,1/28/2020,0,,,
Trinidad and Tobago,TTO,1/29/2020,0,,,
